Charging event,User ID,CP ID,Connector,Start Date,Start Time,End Date,End Time,Total kWh,Site,Model
10370681,User 618,70201,2,06/09/2020,16:27,07/09/2020,08:03,5.48,Woodhouse Lane Car Park,APT 7kW Dual Outlet
10371560,User 406,70204,2,07/09/2020,06:37,07/09/2020,15:48,9.43,Woodhouse Lane Car Park,APT 7kW Dual Outlet
10371974,User 372,51467,2,07/09/2020,08:57,07/09/2020,16:06,9.28,Woodhouse Lane Car Park,APT 7kW Dual Outlet
10372104,User 342,70201,2,07/09/2020,09:31,07/09/2020,14:54,13.68,Woodhouse Lane Car Park,APT 7kW Dual Outlet
10373123,User 520,51467,1,07/09/2020,14:08,08/09/2020,08:46,23.27,Woodhouse Lane Car Park,APT 7kW Dual Outlet
10373244,User 621,70202,1,07/09/2020,14:42,07/09/2020,18:05,12.69,Woodhouse Lane Car Park,APT 7kW Dual Outlet
10373986,User 623,51467,2,07/09/2020,18:06,08/09/2020,08:14,5.24,Woodhouse Lane Car Park,APT 7kW Dual Outlet
10373997,User 618,70203,2,07/09/2020,18:10,08/09/2020,08:02,7.85,Woodhouse Lane Car Park,APT 7kW Dual Outlet
10374005,User 149,70204,2,07/09/2020,18:14,08/09/2020,06:31,7.42,Woodhouse Lane Car Park,APT 7kW Dual Outlet
10374019,User 623,70204,1,07/09/2020,18:17,08/09/2020,18:30,6.89,Woodhouse Lane Car Park,APT 7kW Dual Outlet
10374509,User 621,70201,2,07/09/2020,21:56,08/09/2020,18:03,21.43,Woodhouse Lane Car Park,APT 7kW Dual Outlet
10374515,User 615,70202,1,07/09/2020,22:03,08/09/2020,08:14,5.38,Woodhouse Lane Car Park,APT 7kW Dual Outlet
10374725,User 406,70204,2,08/09/2020,06:36,08/09/2020,15:20,11.02,Woodhouse Lane Car Park,APT 7kW Dual Outlet
10374811,User 1115,70200,1,08/09/2020,07:18,08/09/2020,16:07,11.51,Woodhouse Lane Car Park,APT 7kW Dual Outlet
10374873,User 235,70201,1,08/09/2020,07:40,08/09/2020,17:13,6.17,Woodhouse Lane Car Park,APT 7kW Dual Outlet
10375210,User 372,51467,2,08/09/2020,08:58,08/09/2020,15:42,8.62,Woodhouse Lane Car Park,APT 7kW Dual Outlet
10375700,unknown,51467,1,08/09/2020,11:07,08/09/2020,14:19,22.48,Woodhouse Lane Car Park,APT 7kW Dual Outlet
10376551,User 520,51467,1,08/09/2020,14:36,09/09/2020,10:19,19.28,Woodhouse Lane Car Park,APT 7kW Dual Outlet
10376597,User 623,70203,2,08/09/2020,14:47,08/09/2020,18:33,4.68,Woodhouse Lane Car Park,APT 7kW Dual Outlet
